markerid,image,sequence,x,y,species,location,date,filename,camid,siteid,radius,angle
4228,25581,2966,354,217,Hedgehog,Loc_52,2016-10-23 00:36:35,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-00-36-35-IMG_1311.jpg,RP8,Loc_52_RP8,1.68225127071269,-0.257588836155275
4229,25582,2966,447,259,Hedgehog,Loc_52,2016-10-23 00:36:36,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-00-36-36-IMG_1312.jpg,RP8,Loc_52_RP8,1.77389120392755,-0.221833967853125
4230,25583,2966,817,331,Hedgehog,Loc_52,2016-10-23 00:36:37,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-00-36-37-IMG_1313.jpg,RP8,Loc_52_RP8,1.98500035133886,-0.0795834165434955
4231,25584,2966,929,349,Hedgehog,Loc_52,2016-10-23 00:36:38,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-00-36-38-IMG_1314.jpg,RP8,Loc_52_RP8,2.05452023543101,-0.0365237902011211
4232,25585,2966,1082,361,Hedgehog,Loc_52,2016-10-23 00:36:39,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-00-36-39-IMG_1315.jpg,RP8,Loc_52_RP8,2.11626538329446,0.0222987350701581
4233,25586,2966,1131,384,Hedgehog,Loc_52,2016-10-23 00:36:39,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-00-36-39-IMG_1316.jpg,RP8,Loc_52_RP8,2.20961866275483,0.0411373215949469
4234,25587,2966,1190,396,Hedgehog,Loc_52,2016-10-23 00:36:40,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-00-36-40-IMG_1317.jpg,RP8,Loc_52_RP8,2.26793645871662,0.0638205176145906
4235,25588,2966,1173,425,Hedgehog,Loc_52,2016-10-23 00:36:41,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-00-36-41-IMG_1318.jpg,RP8,Loc_52_RP8,2.38303585567322,0.0572846814733373
4236,25589,2966,1173,425,Hedgehog,Loc_52,2016-10-23 00:36:41,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-00-36-41-IMG_1319.jpg,RP8,Loc_52_RP8,2.38303585567322,0.0572846814733373
4237,25590,2966,1173,425,Hedgehog,Loc_52,2016-10-23 00:36:42,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-00-36-42-IMG_1320.jpg,RP8,Loc_52_RP8,2.38303585567322,0.0572846814733373
4238,25591,2966,1173,425,Hedgehog,Loc_52,2016-10-23 00:36:42,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-00-36-42-IMG_1321.jpg,RP8,Loc_52_RP8,2.38303585567322,0.0572846814733373
4239,25592,2966,1173,425,Hedgehog,Loc_52,2016-10-23 00:36:43,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-00-36-43-IMG_1322.jpg,RP8,Loc_52_RP8,2.38303585567322,0.0572846814733373
4240,25583,2967,859,352,Hedgehog,Loc_52,2016-10-23 00:36:37,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-00-36-37-IMG_1313.jpg,RP8,Loc_52_RP8,2.05554422613535,-0.0634360566651051
4241,25593,2968,82,536,Hedgehog,Loc_52,2016-10-23 01:07:59,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-01-07-59-IMG_1323.jpg,RP8,Loc_52_RP8,2.3921483114103,-0.362162214415327
4242,25603,2969,852,732,Fox,Loc_52,2016-10-23 21:20:20,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-21-20-20-IMG_1683.jpg,RP8,Loc_52_RP8,3.71829475361577,-0.0661272833115035
4243,25613,2970,977,725,Fox,Loc_52,2016-10-23 21:22:15,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-21-22-15-IMG_1693.jpg,RP8,Loc_52_RP8,3.81473209122328,-0.0180696646258178
4244,25614,2971,957,729,Fox,Loc_52,2016-10-23 21:22:16,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-21-22-16-IMG_1694.jpg,RP8,Loc_52_RP8,3.81724376036248,-0.0257588836155275
4245,25615,2971,862,730,Fox,Loc_52,2016-10-23 21:22:17,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-21-22-17-IMG_1695.jpg,RP8,Loc_52_RP8,3.71766838068091,-0.0622826738166486
4246,25616,2971,762,735,Fox,Loc_52,2016-10-23 21:22:17,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-21-22-17-IMG_1696.jpg,RP8,Loc_52_RP8,3.63674486750006,-0.100728768765197
4247,25617,2971,675,745,Fox,Loc_52,2016-10-23 21:22:18,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-21-22-18-IMG_1697.jpg,RP8,Loc_52_RP8,3.59535016587975,-0.134176871370434
4248,25618,2971,596,750,Fox,Loc_52,2016-10-23 21:22:18,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-21-22-18-IMG_1698.jpg,RP8,Loc_52_RP8,3.5345681096994,-0.164549286379788
4249,25619,2971,580,753,Fox,Loc_52,2016-10-23 21:22:19,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-21-22-19-IMG_1699.jpg,RP8,Loc_52_RP8,3.53193777646771,-0.170700661571555
4250,25620,2971,532,752,Fox,Loc_52,2016-10-23 21:22:20,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-21-22-20-IMG_1700.jpg,RP8,Loc_52_RP8,3.47510552663672,-0.189154787146859
4251,25623,2972,-447,227,Fox,Loc_52,2016-10-23 22:40:02,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161023-22-40-02-IMG_1703.jpg,RP8,Loc_52_RP8,1.72461733341944,-0.565542056693149
4252,25633,2973,1450,131,Hedgehog,Loc_52,2016-10-24 00:17:52,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-00-17-52-IMG_1713.jpg,RP8,Loc_52_RP8,1.39162163481648,0.163780364480817
4253,25633,2974,1499,85,Hedgehog,Loc_52,2016-10-24 00:17:52,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-00-17-52-IMG_1713.jpg,RP8,Loc_52_RP8,1.26696190970022,0.182618951005606
4254,25634,2974,1417,129,Hedgehog,Loc_52,2016-10-24 00:17:53,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-00-17-53-IMG_1714.jpg,RP8,Loc_52_RP8,1.38973809164378,0.151093153147796
4255,25635,2974,1388,129,Hedgehog,Loc_52,2016-10-24 00:17:54,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-00-17-54-IMG_1715.jpg,RP8,Loc_52_RP8,1.39280229457908,0.139943785612717
4256,25636,2974,1358,110,Hedgehog,Loc_52,2016-10-24 00:17:54,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-00-17-54-IMG_1716.jpg,RP8,Loc_52_RP8,1.34716170405119,0.128409957128152
4257,25637,2974,1287,19,Hedgehog,Loc_52,2016-10-24 00:17:55,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-00-17-55-IMG_1717.jpg,RP8,Loc_52_RP8,1.14766613256883,0.101113229714683
4258,25643,2975,346,85,Hedgehog,Loc_52,2016-10-24 00:18:28,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-00-18-28-IMG_1723.jpg,RP8,Loc_52_RP8,1.42693491973419,-0.260664523751159
4259,25643,2976,400,55,Hedgehog,Loc_52,2016-10-24 00:18:28,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-00-18-28-IMG_1723.jpg,RP8,Loc_52_RP8,1.36548528416877,-0.239903632478943
4260,25644,2976,379,73,Hedgehog,Loc_52,2016-10-24 00:18:28,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-00-18-28-IMG_1724.jpg,RP8,Loc_52_RP8,1.40060067255244,-0.247977312418138
4261,25645,2976,330,102,Hedgehog,Loc_52,2016-10-24 00:18:29,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-00-18-29-IMG_1725.jpg,RP8,Loc_52_RP8,1.45970148924401,-0.266815898942927
4262,25646,2976,253,122,Hedgehog,Loc_52,2016-10-24 00:18:30,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-00-18-30-IMG_1726.jpg,RP8,Loc_52_RP8,1.50558465190824,-0.296419392053309
4263,25647,2976,253,122,Hedgehog,Loc_52,2016-10-24 00:18:30,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-00-18-30-IMG_1727.jpg,RP8,Loc_52_RP8,1.50558465190824,-0.296419392053309
4264,25648,2976,242,111,Hedgehog,Loc_52,2016-10-24 00:18:31,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-00-18-31-IMG_1728.jpg,RP8,Loc_52_RP8,1.48741486482203,-0.300648462497649
4265,25649,2976,220,114,Hedgehog,Loc_52,2016-10-24 00:18:32,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-00-18-32-IMG_1729.jpg,RP8,Loc_52_RP8,1.4955088180898,-0.30910660338633
4266,25650,2976,220,114,Hedgehog,Loc_52,2016-10-24 00:18:32,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-00-18-32-IMG_1730.jpg,RP8,Loc_52_RP8,1.4955088180898,-0.30910660338633
4267,25651,2976,220,114,Hedgehog,Loc_52,2016-10-24 00:18:33,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-00-18-33-IMG_1731.jpg,RP8,Loc_52_RP8,1.4955088180898,-0.30910660338633
4268,25652,2976,220,114,Hedgehog,Loc_52,2016-10-24 00:18:33,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-00-18-33-IMG_1732.jpg,RP8,Loc_52_RP8,1.4955088180898,-0.30910660338633
4269,25653,2977,147,125,Hedgehog,Loc_52,2016-10-24 00:18:42,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-00-18-42-IMG_1733.jpg,RP8,Loc_52_RP8,1.52358508174458,-0.337172252698771
4270,25663,2978,1013,328,Hedgehog,Loc_52,2016-10-24 01:23:08,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-01-23-08-IMG_1743.jpg,RP8,Loc_52_RP8,1.99413679650139,-0.00422907044434034
4271,25663,2979,971,306,Hedgehog,Loc_52,2016-10-24 01:23:08,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-01-23-08-IMG_1743.jpg,RP8,Loc_52_RP8,1.91991355465305,-0.0203764303227307
4272,25664,2979,1049,316,Hedgehog,Loc_52,2016-10-24 01:23:08,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-01-23-08-IMG_1744.jpg,RP8,Loc_52_RP8,1.95758481043974,0.00961152373713713
4273,25665,2979,1113,328,Hedgehog,Loc_52,2016-10-24 01:23:09,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-01-23-09-IMG_1745.jpg,RP8,Loc_52_RP8,2.00352932928283,0.0342170245042082
4274,25666,2979,1147,334,Hedgehog,Loc_52,2016-10-24 01:23:10,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-01-23-10-IMG_1746.jpg,RP8,Loc_52_RP8,2.02783138925572,0.0472886967867147
4275,25667,2979,1170,339,Hedgehog,Loc_52,2016-10-24 01:23:10,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-01-23-10-IMG_1747.jpg,RP8,Loc_52_RP8,2.04811495959334,0.0561312986248809
4276,25668,2979,1223,340,Hedgehog,Loc_52,2016-10-24 01:23:11,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-01-23-11-IMG_1748.jpg,RP8,Loc_52_RP8,2.05764186578721,0.0765077289476116
4277,25669,2979,1355,342,Hedgehog,Loc_52,2016-10-24 01:23:11,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-01-23-11-IMG_1749.jpg,RP8,Loc_52_RP8,2.08024401862914,0.127256574279696
4278,25670,2979,1409,331,Hedgehog,Loc_52,2016-10-24 01:23:12,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-01-23-12-IMG_1750.jpg,RP8,Loc_52_RP8,2.04323524069094,0.148017465551912
4279,25671,2979,1475,334,Hedgehog,Loc_52,2016-10-24 01:23:13,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-01-23-13-IMG_1751.jpg,RP8,Loc_52_RP8,2.06183326111499,0.173391888217954
4280,25672,2979,1475,334,Hedgehog,Loc_52,2016-10-24 01:23:13,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-01-23-13-IMG_1752.jpg,RP8,Loc_52_RP8,2.06183326111499,0.173391888217954
4281,25673,2980,1639,564,Fox,Loc_52,2016-10-24 05:23:45,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-05-23-45-IMG_1753.jpg,RP8,Loc_52_RP8,3.32926198279269,0.236443483933573
4282,25673,2981,1710,560,Fox,Loc_52,2016-10-24 05:23:45,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-05-23-45-IMG_1753.jpg,RP8,Loc_52_RP8,3.34703431037306,0.263740211347043
4283,25674,2981,1494,581,Fox,Loc_52,2016-10-24 05:23:46,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-05-23-46-IMG_1754.jpg,RP8,Loc_52_RP8,3.34703496889639,0.180696646258178
4284,25675,2981,1235,613,Fox,Loc_52,2016-10-24 05:23:47,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-05-23-47-IMG_1755.jpg,RP8,Loc_52_RP8,3.36337270713296,0.0811212603414374
4285,25676,2981,996,650,Fox,Loc_52,2016-10-24 05:23:47,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-05-23-47-IMG_1756.jpg,RP8,Loc_52_RP8,3.38948949120983,-0.0107649065855936
4286,25677,2981,824,676,Fox,Loc_52,2016-10-24 05:23:48,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-05-23-48-IMG_1757.jpg,RP8,Loc_52_RP8,3.38216510856779,-0.0768921898970971
4287,25678,2981,807,675,Fox,Loc_52,2016-10-24 05:23:49,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-05-23-49-IMG_1758.jpg,RP8,Loc_52_RP8,3.36197705071549,-0.0834280260383503
4288,25679,2981,807,675,Fox,Loc_52,2016-10-24 05:23:49,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-05-23-49-IMG_1759.jpg,RP8,Loc_52_RP8,3.36197705071549,-0.0834280260383503
4289,25680,2981,807,675,Fox,Loc_52,2016-10-24 05:23:50,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-05-23-50-IMG_1760.jpg,RP8,Loc_52_RP8,3.36197705071549,-0.0834280260383503
4290,25681,2981,807,675,Fox,Loc_52,2016-10-24 05:23:50,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-05-23-50-IMG_1761.jpg,RP8,Loc_52_RP8,3.36197705071549,-0.0834280260383503
4291,25682,2981,807,675,Fox,Loc_52,2016-10-24 05:23:51,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-05-23-51-IMG_1762.jpg,RP8,Loc_52_RP8,3.36197705071549,-0.0834280260383503
4292,25683,2981,693,676,Fox,Loc_52,2016-10-24 05:23:52,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-05-23-52-IMG_1763.jpg,RP8,Loc_52_RP8,3.26805936333882,-0.127256574279696
4293,25684,2981,540,694,Fox,Loc_52,2016-10-24 05:23:53,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-05-23-53-IMG_1764.jpg,RP8,Loc_52_RP8,3.21793752629746,-0.186079099550975
4294,25683,2982,632,683,Fox,Loc_52,2016-10-24 05:23:52,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-05-23-52-IMG_1763.jpg,RP8,Loc_52_RP8,3.24849129503268,-0.15070869219831
4295,25693,2983,1739,599,Fox,Loc_52,2016-10-24 20:20:27,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-20-20-27-IMG_1925.jpg,RP8,Loc_52_RP8,3.65407325899432,0.274889578882122
4296,25703,2984,1483,622,Fox,Loc_52,2016-10-24 20:20:34,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-20-20-34-IMG_1935.jpg,RP8,Loc_52_RP8,3.61763583789991,0.176467575813838
4297,25713,2985,313,592,Fox,Loc_52,2016-10-24 21:09:25,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-21-09-25-IMG_1945.jpg,RP8,Loc_52_RP8,2.66844282532049,-0.27335173508418
4298,25713,2986,387,576,Fox,Loc_52,2016-10-24 21:09:25,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-21-09-25-IMG_1945.jpg,RP8,Loc_52_RP8,2.65557922209023,-0.244901624822254
4299,25714,2986,577,556,Fox,Loc_52,2016-10-24 21:09:26,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-21-09-26-IMG_1946.jpg,RP8,Loc_52_RP8,2.68285136800723,-0.171854044420012
4300,25715,2986,756,552,Fox,Loc_52,2016-10-24 21:09:26,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-21-09-26-IMG_1947.jpg,RP8,Loc_52_RP8,2.75797880218219,-0.10303553446211
4301,25716,2986,780,552,Fox,Loc_52,2016-10-24 21:09:27,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-21-09-27-IMG_1948.jpg,RP8,Loc_52_RP8,2.77027638915795,-0.0938084716744584
4302,25717,2986,764,551,Fox,Loc_52,2016-10-24 21:09:28,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-21-09-28-IMG_1949.jpg,RP8,Loc_52_RP8,2.75791378516984,-0.0999598468662262
4303,25718,2986,729,546,Fox,Loc_52,2016-10-24 21:09:28,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-21-09-28-IMG_1950.jpg,RP8,Loc_52_RP8,2.7198677514713,-0.113415980098218
4304,25723,2987,1133,519,Fox,Loc_52,2016-10-24 21:09:33,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-21-09-33-IMG_1955.jpg,RP8,Loc_52_RP8,2.79307944360868,0.0419062434939179
4305,25733,2988,1184,653,Fox,Loc_52,2016-10-24 21:56:01,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161024-21-56-01-IMG_1965.jpg,RP8,Loc_52_RP8,3.56873276516888,0.0615137519176776
4306,25743,2989,161,261,Fox,Loc_52,2016-10-25 02:16:20,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161025-02-16-20-IMG_1975.jpg,RP8,Loc_52_RP8,1.77570169851963,-0.331789799405974
4307,25753,2990,504,609,Hedgehog,Loc_52,2016-10-25 06:16:01,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161025-06-16-01-IMG_1985.jpg,RP8,Loc_52_RP8,2.84198503082589,-0.199919693732452
4308,25753,2991,488,614,Hedgehog,Loc_52,2016-10-25 06:16:01,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161025-06-16-01-IMG_1985.jpg,RP8,Loc_52_RP8,2.85095399253241,-0.20607106892422
4309,25754,2991,492,618,Hedgehog,Loc_52,2016-10-25 06:16:02,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161025-06-16-02-IMG_1986.jpg,RP8,Loc_52_RP8,2.86882500546276,-0.204533225126278
4310,25755,2991,496,600,Hedgehog,Loc_52,2016-10-25 06:16:02,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161025-06-16-02-IMG_1987.jpg,RP8,Loc_52_RP8,2.80294028279956,-0.202995381328336
4311,25756,2991,630,569,Hedgehog,Loc_52,2016-10-25 06:16:03,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161025-06-16-03-IMG_1988.jpg,RP8,Loc_52_RP8,2.76031634482078,-0.151477614097281
4312,25757,2991,708,563,Hedgehog,Loc_52,2016-10-25 06:16:03,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161025-06-16-03-IMG_1989.jpg,RP8,Loc_52_RP8,2.77816839008281,-0.121489660037413
4313,25758,2991,723,533,Hedgehog,Loc_52,2016-10-25 06:16:04,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161025-06-16-04-IMG_1990.jpg,RP8,Loc_52_RP8,2.66508800064965,-0.115722745795131
4314,25759,2991,809,527,Hedgehog,Loc_52,2016-10-25 06:16:05,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161025-06-16-05-IMG_1991.jpg,RP8,Loc_52_RP8,2.68039349232498,-0.0826591041393793
4315,25760,2991,962,507,Hedgehog,Loc_52,2016-10-25 06:16:05,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161025-06-16-05-IMG_1992.jpg,RP8,Loc_52_RP8,2.66281819634269,-0.0238365788681001
4316,25761,2991,1155,474,Hedgehog,Loc_52,2016-10-25 06:16:06,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161025-06-16-06-IMG_1993.jpg,RP8,Loc_52_RP8,2.5911679648761,0.0503643843825986
4317,25762,2991,1309,453,Hedgehog,Loc_52,2016-10-25 06:16:06,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161025-06-16-06-IMG_1994.jpg,RP8,Loc_52_RP8,2.54600901445205,0.109571370603363
4318,25763,2992,1050,664,Fox,Loc_52,2016-10-25 19:31:21,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161025-19-31-21-IMG_2215.jpg,RP8,Loc_52_RP8,3.51670653735137,0.00999598468662262
4319,25773,2993,85,210,Hedgehog,Loc_52,2016-10-26 00:11:39,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161026-00-11-39-IMG_2225.jpg,RP8,Loc_52_RP8,1.67921976884616,-0.361008831566871
4320,25773,2994,51,220,Hedgehog,Loc_52,2016-10-26 00:11:39,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161026-00-11-39-IMG_2225.jpg,RP8,Loc_52_RP8,1.69871286388928,-0.374080503849377
4321,25774,2994,125,162,Hedgehog,Loc_52,2016-10-26 00:11:39,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161026-00-11-39-IMG_2226.jpg,RP8,Loc_52_RP8,1.59030735903253,-0.345630393587451
4322,25775,2994,188,88,Hedgehog,Loc_52,2016-10-26 00:11:40,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161026-00-11-40-IMG_2227.jpg,RP8,Loc_52_RP8,1.45539179534198,-0.321409353769866
4323,25776,2994,210,82,Hedgehog,Loc_52,2016-10-26 00:11:41,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161026-00-11-41-IMG_2228.jpg,RP8,Loc_52_RP8,1.44204370504613,-0.312951212881185
4324,25777,2994,250,64,Hedgehog,Loc_52,2016-10-26 00:11:41,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161026-00-11-41-IMG_2229.jpg,RP8,Loc_52_RP8,1.40559413647118,-0.297572774901766
4325,25778,2994,283,52,Hedgehog,Loc_52,2016-10-26 00:11:42,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161026-00-11-42-IMG_2230.jpg,RP8,Loc_52_RP8,1.38004501655324,-0.284885563568745
4326,25783,2995,1839,324,Hedgehog,Loc_52,2016-10-26 00:13:45,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161026-00-13-45-IMG_2235.jpg,RP8,Loc_52_RP8,2.0551369811034,0.313335673830671
4327,25783,2996,1869,306,Hedgehog,Loc_52,2016-10-26 00:13:45,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161026-00-13-45-IMG_2235.jpg,RP8,Loc_52_RP8,1.97836841041257,0.324869502315235
4328,25784,2996,1805,324,Hedgehog,Loc_52,2016-10-26 00:13:46,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161026-00-13-46-IMG_2236.jpg,RP8,Loc_52_RP8,2.05202857704197,0.300264001548164
4329,25785,2996,1757,352,Hedgehog,Loc_52,2016-10-26 00:13:46,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161026-00-13-46-IMG_2237.jpg,RP8,Loc_52_RP8,2.17287745174429,0.281809875972861
4330,25786,2996,1687,369,Hedgehog,Loc_52,2016-10-26 00:13:47,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161026-00-13-47-IMG_2238.jpg,RP8,Loc_52_RP8,2.24124213824765,0.254897609508877
4331,25787,2996,1687,369,Hedgehog,Loc_52,2016-10-26 00:13:47,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161026-00-13-47-IMG_2239.jpg,RP8,Loc_52_RP8,2.24124213824765,0.254897609508877
4332,25788,2996,1687,369,Hedgehog,Loc_52,2016-10-26 00:13:48,C:/Users/nash.l/Documents/Processed photos/point 52 phase 2 (pos2)/Loc_52-20161026-00-13-48-IMG_2240.jpg,RP8,Loc_52_RP8,2.24124213824765,0.254897609508877
