"","X","species","speed","category","size","Body_mass_g"
"2874",2874,"agouti",0.0999999999999999,"SF","small",2309.12
"2875",2875,"agouti",0.16,"SF","small",2309.12
"2876",2876,"agouti",0.128571428571429,"SF","small",2309.12
"2877",2877,"agouti",0.33,"SF","small",2309.12
"2878",2878,"agouti",0.15,"SF","small",2309.12
"2879",2879,"agouti",0.0806896551724137,"SF","small",2309.12
"2880",2880,"coati",0.6375,"SF","small",3775.5
"2881",2881,"coati",0.321428571428571,"SF","small",3775.5
"2882",2882,"squirrel",0.208928571428571,"SF","small",545.4
"2883",2883,"brocket",0.230921052631579,"LF","large",20546.86
"2884",2884,"peccary",0.487058823529411,"LS","large",21133.69
